Date,Ticker,FinBERT_Positive,FinBERT_Negative,FinBERT_Neutral,Volume_Messages,Score_Net,Bullishness_Index,Polarite_Index
2026-03-04,AMZN,0.444,0.2551,0.3009,2,0.1889,0.6351,0.6991
2026-03-04,BRK-B,0.3342,0.0014,0.6644,3,0.3327,0.9957,0.3356
2026-03-04,GOOGL,1.0,0.0,0.0,2,1.0,1.0,1.0
2026-03-04,JPM,0.0011,0.6394,0.3595,1,-0.6382,0.0017,0.6405
2026-03-04,MSFT,0.4932,0.4633,0.0435,2,0.03,0.5157,0.9565
2026-03-04,UNH,0.0051,0.3428,0.6521,3,-0.3377,0.0146,0.3479
2026-03-05,AAPL,0.0,0.0,1.0,2,-0.0,0.0588,0.0
2026-03-05,BRK-B,0.0038,0.1003,0.8959,20,-0.0964,0.0367,0.1041
2026-03-05,GOOGL,0.0005,0.0015,0.9981,2,-0.001,0.2414,0.0019
2026-03-05,JPM,0.331,0.3337,0.3353,3,-0.0027,0.4979,0.6647
2026-03-05,META,0.0,0.0,1.0,1,-0.0,0.1046,0.0
2026-03-05,MSFT,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2026-03-05,TSLA,0.0,0.9907,0.0092,1,-0.9907,0.0,0.9908
2026-03-05,UNH,0.4105,0.2879,0.3016,7,0.1226,0.5878,0.6984
2026-03-06,AAPL,0.0027,0.0002,0.9971,1,0.0025,0.9344,0.0029
2026-03-06,AMZN,0.0037,0.002,0.9943,1,0.0017,0.6484,0.0057
2026-03-06,BRK-B,0.0464,0.012,0.9416,2,0.0344,0.7945,0.0584
2026-03-06,GOOGL,0.3056,0.0254,0.669,2,0.2803,0.9234,0.331
2026-03-06,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2026-03-06,TSLA,0.0001,0.9385,0.0614,1,-0.9384,0.0001,0.9386
2026-03-06,UNH,0.2756,0.3861,0.3383,3,-0.1105,0.4165,0.6617
2026-03-07,AAPL,1.0,0.0,0.0,1,1.0,1.0,1.0
2026-03-07,BRK-B,0.0151,0.1201,0.8648,7,-0.105,0.1118,0.1352
2026-03-07,GOOGL,0.0,0.0,1.0,2,-0.0,0.0359,0.0
2026-03-07,MSFT,0.0,0.0001,0.9999,2,-0.0,0.0615,0.0001
2026-03-07,TSLA,0.25,0.0,0.7499,4,0.25,0.9998,0.2501
2026-03-07,UNH,0.3673,0.0,0.6327,3,0.3672,0.9999,0.3673
2026-03-08,GOOGL,1.0,0.0,0.0,1,1.0,1.0,1.0
2026-03-08,META,0.0,0.0001,0.9999,1,-0.0001,0.0817,0.0001
2026-03-08,MSFT,0.5,0.0003,0.4996,2,0.4997,0.9993,0.5004
2026-03-09,AAPL,0.0297,0.0049,0.9654,3,0.0248,0.8572,0.0346
2026-03-09,AMZN,1.0,0.0,0.0,1,1.0,1.0,1.0
2026-03-09,BRK-B,0.2596,0.4492,0.2912,9,-0.1896,0.3663,0.7088
2026-03-09,GOOGL,0.0024,0.0001,0.9975,1,0.0024,0.972,0.0025
2026-03-09,JPM,0.2573,0.3017,0.441,4,-0.0444,0.4603,0.559
2026-03-09,MSFT,0.0902,0.3332,0.5766,3,-0.243,0.213,0.4234
2026-03-09,UNH,0.2412,0.4969,0.2619,4,-0.2557,0.3268,0.7381
2026-03-10,AAPL,0.0,0.0002,0.9998,1,-0.0002,0.1016,0.0002
2026-03-10,AMZN,0.0009,0.0013,0.9978,3,-0.0004,0.405,0.0022
2026-03-10,BRK-B,0.0066,0.0,0.9934,2,0.0066,0.9996,0.0066
2026-03-10,GOOGL,0.0029,0.0006,0.9965,2,0.0023,0.8292,0.0035
2026-03-10,JPM,0.9357,0.0025,0.0618,2,0.9332,0.9974,0.9382
2026-03-10,META,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2026-03-10,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2026-03-10,TSLA,0.0118,0.9263,0.0619,1,-0.9145,0.0126,0.9381
2026-03-10,UNH,0.0001,0.5046,0.4954,6,-0.5045,0.0001,0.5046
2026-03-11,AAPL,0.3371,0.0,0.6629,3,0.3371,0.9999,0.3371
2026-03-11,AMZN,0.0006,0.334,0.6654,3,-0.3333,0.0019,0.3346
2026-03-11,BRK-B,0.2947,0.0015,0.7038,4,0.2932,0.9949,0.2962
2026-03-11,JPM,0.3395,0.003,0.6575,4,0.3364,0.9912,0.3425
2026-03-11,TSLA,0.6667,0.0,0.3333,3,0.6666,0.9999,0.6667
2026-03-11,UNH,0.0893,0.2004,0.7103,5,-0.1111,0.3083,0.2897
2026-03-12,AAPL,0.277,0.0045,0.7185,2,0.2726,0.9842,0.2815
2026-03-12,AMZN,1.0,0.0,0.0,4,1.0,1.0,1.0
2026-03-12,BRK-B,0.0538,0.0026,0.9436,6,0.0512,0.9545,0.0564
2026-03-12,JPM,0.0935,0.0007,0.9058,2,0.0928,0.9925,0.0942
2026-03-12,META,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999
2026-03-12,MSFT,1.0,0.0,0.0,1,1.0,1.0,1.0
2026-03-12,UNH,0.0002,0.5001,0.4997,8,-0.4999,0.0004,0.5003
2026-03-13,AAPL,0.2069,0.7755,0.0177,1,-0.5686,0.2106,0.9823
2026-03-13,AMZN,0.352,0.4353,0.2127,3,-0.0833,0.4471,0.7873
2026-03-13,BRK-B,0.0986,0.0057,0.8957,2,0.0928,0.9449,0.1043
2026-03-13,JPM,0.3091,0.6872,0.0037,1,-0.378,0.3103,0.9963
2026-03-13,META,0.0,0.9265,0.0735,2,-0.9264,0.0,0.9265
2026-03-13,MSFT,0.3163,0.2556,0.4281,5,0.0608,0.5531,0.5719
2026-03-13,TSLA,0.001,0.9541,0.0449,1,-0.953,0.0011,0.9551
2026-03-13,UNH,0.3337,0.333,0.3333,6,0.0007,0.5005,0.6667
2026-03-14,BRK-B,0.2135,0.0092,0.7773,9,0.2042,0.9585,0.2227
2026-03-14,META,0.0008,0.9461,0.0531,3,-0.9453,0.0008,0.9469
2026-03-14,MSFT,0.0,0.0002,0.9997,1,-0.0002,0.0211,0.0003
2026-03-14,TSLA,0.4973,0.0008,0.5019,2,0.4966,0.9985,0.4981
2026-03-15,AAPL,0.5,0.0,0.5,2,0.5,1.0,0.5
2026-03-15,BRK-B,0.333,0.0541,0.613,3,0.2789,0.8603,0.387
2026-03-15,GOOGL,1.0,0.0,0.0,1,1.0,1.0,1.0
2026-03-15,JPM,1.0,0.0,0.0,1,1.0,1.0,1.0
2026-03-15,MSFT,0.9971,0.0,0.0029,2,0.9971,1.0,0.9971
2026-03-15,TSLA,0.1735,0.7223,0.1042,1,-0.5488,0.1937,0.8958
2026-03-15,UNH,0.6748,0.3193,0.0059,3,0.3555,0.6788,0.9941
2026-03-16,AAPL,0.987,0.0125,0.0005,2,0.9745,0.9875,0.9995
2026-03-16,BRK-B,0.4482,0.0052,0.5466,4,0.4431,0.9886,0.4534
2026-03-16,GOOGL,0.6676,0.0002,0.3322,2,0.6675,0.9998,0.6678
2026-03-16,JPM,0.113,0.7591,0.1279,1,-0.6461,0.1296,0.8721
