Date,Ticker,Target,Volume,Daily_Volatility,FinBERT_Positive,FinBERT_Negative,FinBERT_Neutral,Volume_Messages,Score_Net,Bullishness_Index,Polarite_Index,Score_Net_Lag1,Score_Net_Lag2,Score_Net_Lag3,Score_Net_Lag5,Volume_Messages_Lag1,Volume_Messages_Lag2,Volume_Messages_Lag3,Volume_Messages_Lag5,Volume_Lag1,Volume_Lag2,Volume_Lag3,Volume_Lag5,Polarite_Index_Lag1,Polarite_Index_Lag2,Polarite_Index_Lag3,Polarite_Index_Lag5,Bullishness_Index_Lag1,Bullishness_Index_Lag2,Bullishness_Index_Lag3,Bullishness_Index_Lag5,Volatility_20d,Volume_Avg20d
2023-01-31,JPM,1,9188700,0.0130112043229018,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999,-0.4986,0.4797,0.5207,-0.9488,2.0,2.0,2.0,1.0,7487600.0,6945000.0,10487100.0,14292900.0,0.4986,0.4797,0.5226,0.9616,0.0,0.9999,0.9982,0.0067,0.018284986086230737,11274455.555555556
2023-01-31,TSLA,1,196813500,0.0700006304901319,0.9875,0.0011,0.0114,1,0.9864,0.9989,0.9886,0.6295,0.0014,-0.2419,-0.0018,2.0,1.0,1.0,1.0,192734300.0,203119200.0,169400900.0,220911100.0,0.6297,0.0016,0.2421,0.0018,0.9999,0.9222,0.0003,0.0061,0.05713490755721608,195119800.0
2023-02-01,AMZN,1,80450100,0.0487662153470113,0.0006,0.9993,0.0,1,-0.9987,0.0006,1.0,-0.4998,-0.4939,-0.0007,-0.0004,2.0,2.0,1.0,1.0,66527300.0,70691900.0,87775600.0,66929500.0,0.5,0.4945,0.0018,0.0005,0.0002,0.0006,0.3127,0.0934,0.02495924369679408,75045540.0
2023-02-01,GOOGL,1,35531100,0.0365717824317093,0.0133,0.0026,0.9841,1,0.0106,0.8342,0.0159,-0.0,0.0001,,,2.0,1.0,,,63191100.0,29116700.0,,,0.0,0.0001,,,0.0504,0.9768,,,,
2023-02-01,META,1,55661000,0.0440451552133145,0.256,0.1357,0.6084,4,0.1203,0.6536,0.3916,-0.4939,-0.0,-0.008,0.9956,2.0,1.0,1.0,1.0,28040100.0,28688600.0,25423000.0,26649100.0,0.4945,0.0,0.0081,0.9956,0.0006,0.0553,0.0056,1.0,0.020034181136700198,29124412.5
2023-02-01,MSFT,1,31259900,0.0391531913511214,0.0005,0.0279,0.9717,1,-0.0274,0.0161,0.0283,-0.0,-0.9999,,,1.0,1.0,,,29831300.0,50623400.0,,,0.0,0.9999,,,0.0893,0.0,,,,
2023-02-01,TSLA,1,213806300,0.0798206045864115,0.0003,0.9996,0.0001,1,-0.9992,0.0003,0.9999,0.9864,0.6295,0.0014,0.792,1.0,2.0,1.0,1.0,196813500.0,192734300.0,203119200.0,190284000.0,0.9886,0.6297,0.0016,0.8845,0.9989,0.9999,0.9222,0.9477,0.054608702992862856,195331512.5
2023-02-02,AAPL,1,118339000,0.0202148732721137,0.5,0.5,0.0,2,-0.0,0.5,1.0,0.9999,0.0006,0.0,-0.0,1.0,1.0,1.0,1.0,65874500.0,64015300.0,66435100.0,71379600.0,0.9999,0.0006,0.0,0.0,1.0,0.9955,0.7683,0.1739,0.023803873810684613,78476714.28571428
2023-02-02,AMZN,1,158154200,0.0464399342093609,0.428,0.4208,0.1511,7,0.0072,0.5042,0.8489,-0.9987,-0.4998,-0.4939,1.0,1.0,2.0,2.0,1.0,80450100.0,66527300.0,70691900.0,94261600.0,1.0,0.5,0.4945,1.0,0.0006,0.0002,0.0006,1.0,0.0241009329824873,75536863.63636364
2023-02-02,GOOGL,1,69883800,0.0211720018823981,0.5,0.5,0.0,2,0.0,0.5,1.0,0.0106,-0.0,0.0001,,1.0,2.0,1.0,,35531100.0,63191100.0,29116700.0,,0.0159,0.0,0.0001,,0.8342,0.0504,0.9768,,,
2023-02-02,META,1,150475700,0.0927036729596757,0.9989,0.0002,0.0009,4,0.9987,0.9998,0.9991,0.1203,-0.4939,-0.0,0.0004,4.0,2.0,1.0,1.0,55661000.0,28040100.0,28688600.0,28684400.0,0.3916,0.4945,0.0,0.0004,0.6536,0.0006,0.0553,0.9612,0.020420940902825223,32072922.222222224
2023-02-02,MSFT,1,39940400,0.0287458551536408,0.0,0.0001,0.9999,1,-0.0,0.2351,0.0001,-0.0274,-0.0,-0.9999,,1.0,1.0,1.0,,31259900.0,29831300.0,50623400.0,,0.0283,0.0,0.9999,,0.0161,0.0893,0.0,,,
2023-02-02,TSLA,1,217448300,0.0754817661423005,0.9998,0.0,0.0002,1,0.9998,1.0,0.9998,-0.9992,0.9864,0.6295,-0.2419,1.0,1.0,2.0,1.0,213806300.0,196813500.0,192734300.0,169400900.0,0.9999,0.9886,0.6297,0.2421,0.0003,0.9989,0.9999,0.0003,0.05171791937247056,197384266.66666666
2023-02-03,META,1,76809700,0.0756527213738648,0.0617,0.3062,0.632,1,-0.2445,0.1678,0.368,0.9987,0.1203,-0.4939,-0.008,4.0,4.0,2.0,1.0,150475700.0,55661000.0,28040100.0,25423000.0,0.9991,0.3916,0.4945,0.0081,0.9998,0.6536,0.0006,0.0056,0.019959323603439938,43913200.0
2023-02-03,UNH,0,5440100,0.0190013226659557,0.0,0.0006,0.9993,1,-0.0006,0.0346,0.0007,0.9864,,,,1.0,,,,4495600.0,,,,0.9871,,,,0.9997,,,,,
2023-02-06,AAPL,0,69858300,0.0152061821645497,0.0,0.0,1.0,1,-0.0,0.0735,0.0,-0.0,0.9999,0.0006,-0.0001,2.0,1.0,1.0,1.0,118339000.0,65874500.0,64015300.0,81760300.0,1.0,0.9999,0.0006,0.0001,0.5,1.0,0.9955,0.0028,0.02232009712595094,83459500.0
2023-02-06,AMZN,0,81945200,0.0320605791565062,0.0026,0.0277,0.9697,1,-0.0251,0.0854,0.0303,0.0072,-0.9987,-0.4998,-0.0007,7.0,1.0,2.0,1.0,158154200.0,80450100.0,66527300.0,87775600.0,0.8489,1.0,0.5,0.0018,0.5042,0.0006,0.0002,0.3127,0.023244188308542312,82421641.66666667
2023-02-06,JPM,1,8406200,0.0157598715053883,0.0,0.0002,0.9998,1,-0.0001,0.0683,0.0002,0.9999,-0.4986,0.4797,-0.0002,1.0,2.0,2.0,1.0,9188700.0,7487600.0,6945000.0,13303400.0,0.9999,0.4986,0.4797,0.0002,1.0,0.0,0.9999,0.0006,0.017495837096458466,11065880.0
2023-02-07,MSFT,1,50841400,0.0333550933947066,0.0,0.0,1.0,1,0.0,0.7055,0.0,-0.0,-0.0274,-0.0,,1.0,1.0,1.0,,39940400.0,31259900.0,29831300.0,,0.0001,0.0283,0.0,,0.2351,0.0161,0.0893,,,
2023-02-07,UNH,1,3394600,0.0192127794429284,0.0,1.0,0.0,1,-1.0,0.0,1.0,-0.0006,0.9864,,,1.0,1.0,,,5440100.0,4495600.0,,,0.0007,0.9871,,,0.0346,0.9997,,,,
2023-02-08,AAPL,0,64120100,0.0221601478678548,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.0,-0.0,0.9999,0.0,1.0,2.0,1.0,1.0,69858300.0,118339000.0,65874500.0,66435100.0,0.0,1.0,0.9999,0.0,0.0735,0.5,1.0,0.7683,0.02112474097207726,81948255.55555555
2023-02-08,GOOGL,0,94743500,0.0499754857580402,0.0002,0.5025,0.4973,5,-0.5023,0.0003,0.5027,0.0,0.0106,-0.0,,2.0,1.0,2.0,,69883800.0,35531100.0,63191100.0,,1.0,0.0159,0.0,,0.5,0.8342,0.0504,,,
2023-02-08,MSFT,0,54686000,0.038616463540097,0.4999,0.0001,0.5001,2,0.4998,0.9999,0.4999,0.0,-0.0,-0.0274,-0.9999,1.0,1.0,1.0,1.0,50841400.0,39940400.0,31259900.0,50623400.0,0.0,0.0001,0.0283,0.9999,0.7055,0.2351,0.0161,0.0,0.016138808184889518,40499280.0
2023-02-08,TSLA,1,180673600,0.0443141365167478,1.0,0.0,0.0,1,1.0,1.0,1.0,0.9998,-0.9992,0.9864,0.0014,1.0,1.0,1.0,1.0,217448300.0,213806300.0,196813500.0,203119200.0,0.9998,0.9999,0.9886,0.0016,1.0,0.0003,0.9989,0.9222,0.04904401220777842,199390670.0
2023-02-09,AAPL,0,56007100,0.0254259571670368,0.0,1.0,0.0,1,-1.0,0.0,1.0,1.0,-0.0,-0.0,0.0006,1.0,1.0,2.0,1.0,64120100.0,69858300.0,118339000.0,64015300.0,1.0,0.0,1.0,0.0006,1.0,0.0735,0.5,0.9955,0.020534281726212404,80165440.0
2023-02-09,TSLA,0,215431400,0.0444219644901584,0.9918,0.0,0.0082,1,0.9918,1.0,0.9918,1.0,0.9998,-0.9992,0.6295,1.0,1.0,1.0,2.0,180673600.0,217448300.0,213806300.0,192734300.0,1.0,0.9998,0.9999,0.6297,1.0,1.0,0.0003,0.9999,0.046567878560989144,197689118.1818182
2023-02-10,AAPL,1,57450700,0.014184363856253,0.0029,0.0003,0.9968,1,0.0026,0.9019,0.0032,-1.0,1.0,-0.0,0.9999,1.0,1.0,1.0,1.0,56007100.0,64120100.0,69858300.0,65874500.0,1.0,1.0,0.0,0.9999,0.0,1.0,0.0735,1.0,0.02042960791323602,77969227.27272727
2023-02-10,GOOGL,0,54980700,0.0261917242528108,0.0,0.9939,0.0061,1,-0.9939,0.0,0.9939,-0.5023,0.0,0.0106,0.0001,5.0,2.0,1.0,1.0,94743500.0,69883800.0,35531100.0,29116700.0,0.5027,1.0,0.0159,0.0001,0.0003,0.5,0.8342,0.9768,0.023585359490072035,58493240.0
2023-02-10,META,0,33433600,0.0314147609548756,0.0088,0.0001,0.9912,1,0.0087,0.9905,0.0088,-0.2445,0.9987,0.1203,-0.0,1.0,4.0,4.0,1.0,76809700.0,150475700.0,55661000.0,28688600.0,0.368,0.9991,0.3916,0.0,0.1678,0.9998,0.6536,0.0553,0.01894737215254139,46903790.90909091
2023-02-10,MSFT,1,25818500,0.013115102251332,1.0,0.0,0.0,1,1.0,1.0,1.0,0.4998,0.0,-0.0,-0.0,2.0,1.0,1.0,1.0,54686000.0,50841400.0,39940400.0,29831300.0,0.4999,0.0,0.0001,0.0,0.9999,0.7055,0.2351,0.0893,0.020786909485830254,42863733.333333336
2023-02-10,TSLA,0,204754100,0.0658161392463563,0.5643,0.0002,0.4355,1,0.564,0.9996,0.5645,0.9918,1.0,0.9998,0.9864,1.0,1.0,1.0,1.0,215431400.0,180673600.0,217448300.0,196813500.0,0.9918,1.0,0.9998,0.9886,1.0,1.0,1.0,0.9989,0.04488654197344638,199167641.66666666
2023-02-10,UNH,1,3418100,0.014127131014514,1.0,0.0,0.0,1,1.0,1.0,1.0,-1.0,-0.0006,0.9864,,1.0,1.0,1.0,,3394600.0,5440100.0,4495600.0,,1.0,0.0007,0.9871,,0.0,0.0346,0.9997,,,
2023-02-14,AMZN,1,56202900,0.0345493486368806,0.0,0.0008,0.9992,1,-0.0008,0.0195,0.0008,-0.0251,0.0072,-0.9987,-0.4939,1.0,7.0,1.0,2.0,81945200.0,158154200.0,80450100.0,70691900.0,0.0303,0.8489,1.0,0.4945,0.0854,0.5042,0.0006,0.0006,0.02295597053089656,82384992.3076923
2023-02-14,TSLA,1,216455700,0.1061790383640009,0.0001,0.0003,0.9996,1,-0.0002,0.2722,0.0004,0.564,0.9918,1.0,-0.9992,1.0,1.0,1.0,1.0,204754100.0,215431400.0,180673600.0,213806300.0,0.5645,0.9918,1.0,0.9999,0.9996,1.0,1.0,0.0003,0.044759372786995724,199597369.23076922
2023-02-15,AMZN,1,47957600,0.027449806450977,0.0004,0.9955,0.004,1,-0.9951,0.0004,0.996,-0.0008,-0.0251,0.0072,-0.4998,1.0,1.0,7.0,2.0,56202900.0,81945200.0,158154200.0,66527300.0,0.0008,0.0303,0.8489,0.5,0.0195,0.0854,0.5042,0.0002,0.02205981051919598,80514842.85714285
2023-02-15,GOOGL,1,50169000,0.0314319111847702,0.0,0.0029,0.9971,2,-0.0029,0.0025,0.0029,-0.9939,-0.5023,0.0,-0.0,1.0,5.0,2.0,2.0,54980700.0,94743500.0,69883800.0,63191100.0,0.9939,0.5027,1.0,0.0,0.0,0.0003,0.5,0.0504,0.021971504492536154,57907816.666666664
2023-02-15,JPM,1,6728300,0.0182896428693418,0.0,0.9946,0.0054,1,-0.9945,0.0,0.9946,-0.0001,0.9999,-0.4986,0.5207,1.0,1.0,2.0,2.0,8406200.0,9188700.0,7487600.0,10487100.0,0.0002,0.9999,0.4986,0.5226,0.0683,1.0,0.0,0.9982,0.01662236130014466,10824090.909090908
2023-02-15,MSFT,1,28922400,0.0169574321196592,0.0,0.0001,0.9999,2,-0.0001,0.0216,0.0001,1.0,0.4998,0.0,-0.0274,1.0,2.0,1.0,1.0,25818500.0,54686000.0,50841400.0,31259900.0,1.0,0.4999,0.0,0.0283,1.0,0.9999,0.7055,0.0161,0.018978461902024957,40428700.0
2023-02-15,TSLA,1,181006400,0.0403759127009315,0.2499,0.0001,0.7499,4,0.2498,0.9995,0.2501,-0.0002,0.564,0.9918,0.9998,1.0,1.0,1.0,1.0,216455700.0,204754100.0,215431400.0,217448300.0,0.0004,0.5645,0.9918,0.9998,0.2722,0.9996,1.0,1.0,0.047440371385241265,200801535.7142857
2023-02-16,AMZN,0,56339200,0.0255014494773121,0.5726,0.0032,0.4241,1,0.5694,0.9944,0.5759,-0.9951,-0.0008,-0.0251,-0.9987,1.0,1.0,1.0,1.0,47957600.0,56202900.0,81945200.0,80450100.0,0.996,0.0008,0.0303,1.0,0.0004,0.0195,0.0854,0.0006,0.021393061395286028,78344360.0
2023-02-16,GOOGL,1,42462600,0.0308273288952129,0.5726,0.0032,0.4241,1,0.5694,0.9944,0.5759,-0.0029,-0.9939,-0.5023,0.0106,2.0,1.0,5.0,1.0,50169000.0,54980700.0,94743500.0,35531100.0,0.0029,0.9939,0.5027,0.0159,0.0025,0.0,0.0003,0.8342,0.021801767285514098,56802271.428571425
2023-02-16,JPM,0,8165300,0.0119656194111523,0.9926,0.0004,0.007,1,0.9922,0.9996,0.993,-0.9945,-0.0001,0.9999,0.4797,1.0,1.0,1.0,2.0,6728300.0,8406200.0,9188700.0,6945000.0,0.9946,0.0002,0.9999,0.4797,0.0,0.0683,1.0,0.9999,0.015947134022943652,10482775.0
2023-02-16,MSFT,0,29603600,0.0183319314419029,0.5726,0.0032,0.4241,1,0.5694,0.9944,0.5759,-0.0001,1.0,0.4998,-0.0,2.0,1.0,2.0,1.0,28922400.0,25818500.0,54686000.0,39940400.0,0.0001,1.0,0.4999,0.0001,0.0216,1.0,0.9999,0.2351,0.017602663631047594,38990412.5
2023-02-17,BRK-B,1,2720500,0.009539289383052,0.0,0.0002,0.9998,1,-0.0002,0.0057,0.0002,-0.0007,-0.0,,,1.0,1.0,,,3031200.0,3549900.0,,,0.0008,0.0,,,0.0863,0.0303,,,,
2023-02-17,META,1,24171300,0.0204441058781746,0.0008,0.538,0.4612,1,-0.5372,0.0015,0.5388,0.0087,-0.2445,0.9987,-0.4939,1.0,1.0,4.0,2.0,33433600.0,76809700.0,150475700.0,28040100.0,0.0088,0.368,0.9991,0.4945,0.9905,0.1678,0.9998,0.0006,0.0196862634920641,45781275.0
2023-02-17,TSLA,1,213738500,0.0547027458418675,0.0,0.0,1.0,1,-0.0,0.0143,0.0,0.2498,-0.0002,0.564,1.0,4.0,1.0,1.0,1.0,181006400.0,216455700.0,204754100.0,180673600.0,0.2501,0.0004,0.5645,1.0,0.9995,0.2722,0.9996,1.0,0.04577205226495366,199481860.0
2023-02-21,AMZN,0,56580400,0.0140550033433618,0.0,0.0002,0.9998,1,-0.0002,0.0473,0.0002,0.5694,-0.9951,-0.0008,0.0072,1.0,1.0,1.0,7.0,56339200.0,47957600.0,56202900.0,158154200.0,0.5759,0.996,0.0008,0.8489,0.9944,0.0004,0.0195,0.5042,0.021444486621912284,76969037.5
2023-02-22,GOOGL,0,30884000,0.0163576886577938,0.0,0.0031,0.9969,1,-0.0031,0.0018,0.0031,0.5694,-0.0029,-0.9939,0.0,1.0,2.0,1.0,2.0,42462600.0,50169000.0,54980700.0,69883800.0,0.5759,0.0029,0.9939,1.0,0.9944,0.0025,0.0,0.5,0.020264298426998117,55009812.5
2023-02-23,JPM,1,8068000,0.0160743587992222,0.3257,0.0008,0.6735,1,0.325,0.9976,0.3265,0.9922,-0.9945,-0.0001,-0.4986,1.0,1.0,1.0,2.0,8165300.0,6728300.0,8406200.0,7487600.0,0.993,0.9946,0.0002,0.4986,0.9996,0.0,0.0683,0.0,0.016019210482840822,10304507.692307692
2023-02-23,TSLA,0,146360000,0.0432053229384097,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.0,0.2498,-0.0002,0.9918,1.0,4.0,1.0,1.0,213738500.0,181006400.0,216455700.0,215431400.0,0.0,0.2501,0.0004,0.9918,0.0143,0.9995,0.2722,1.0,0.04454878532557173,200372900.0
2023-02-24,JPM,1,9126900,0.0174682476019592,0.0013,0.0,0.9987,1,0.0013,0.9996,0.0013,0.325,0.9922,-0.9945,0.9999,1.0,1.0,1.0,1.0,8068000.0,8165300.0,6728300.0,9188700.0,0.3265,0.993,0.9946,0.9999,0.9976,0.9996,0.0,1.0,0.015397702815804128,10144757.142857144
2023-02-24,TSLA,1,142228100,0.0248051498587475,0.0,0.0012,0.9988,2,-0.0012,0.0186,0.0012,1.0,-0.0,0.2498,0.564,1.0,1.0,4.0,1.0,146360000.0,213738500.0,181006400.0,204754100.0,1.0,0.0,0.2501,0.5645,1.0,0.0143,0.9995,0.9996,0.04375843449757264,197195670.5882353
2023-02-27,AMZN,0,47470300,0.0173949873873838,0.0,0.3312,0.6688,3,-0.3311,0.0001,0.3312,-0.0002,0.5694,-0.9951,-0.0251,1.0,1.0,1.0,1.0,56580400.0,56339200.0,47957600.0,81945200.0,0.0002,0.5759,0.996,0.0303,0.0473,0.9944,0.0004,0.0854,0.02125494313268399,75769705.88235295
2023-02-27,META,0,19277000,0.0236211161464758,0.4721,0.4967,0.0312,2,-0.0247,0.4873,0.9688,-0.5372,0.0087,-0.2445,0.1203,1.0,1.0,1.0,4.0,24171300.0,33433600.0,76809700.0,55661000.0,0.5388,0.0088,0.368,0.3916,0.0015,0.9905,0.1678,0.6536,0.018869891495381257,44118969.23076923
2023-02-27,MSFT,0,21190000,0.013586341770393,0.0001,0.4967,0.5032,2,-0.4967,0.0001,0.4968,0.5694,-0.0001,1.0,0.0,1.0,2.0,1.0,1.0,29603600.0,28922400.0,25818500.0,50841400.0,0.5759,0.0001,1.0,0.0,0.9944,0.0216,1.0,0.7055,0.01706403081194567,37947433.333333336
2023-02-28,AAPL,1,50547000,0.0153009177375403,0.5,0.5,0.0,2,0.0,0.5,1.0,0.0026,-1.0,1.0,-0.0,1.0,1.0,1.0,2.0,57450700.0,56007100.0,64120100.0,118339000.0,0.0032,1.0,1.0,1.0,0.9019,0.0,1.0,0.5,0.019723935135484528,76259350.0
2023-02-28,BRK-B,1,4736800,0.0089868152538036,0.0212,0.0009,0.9779,2,0.0203,0.9586,0.0221,-0.0002,-0.0007,-0.0,,1.0,1.0,1.0,,2720500.0,3031200.0,3549900.0,,0.0002,0.0008,0.0,,0.0057,0.0863,0.0303,,,
2023-02-28,TSLA,0,153144900,0.0355192357548523,0.0,0.0,1.0,1,-0.0,0.2576,0.0,-0.0012,1.0,-0.0,-0.0002,2.0,1.0,1.0,1.0,142228100.0,146360000.0,213738500.0,216455700.0,0.0012,1.0,0.0,0.0004,0.0186,1.0,0.0143,0.2722,0.04263522303743265,194141916.66666666
2023-03-01,META,0,30998400,0.0274930016177342,0.0132,0.8774,0.1093,1,-0.8642,0.0149,0.8907,-0.0247,-0.5372,0.0087,0.9987,2.0,1.0,1.0,4.0,19277000.0,24171300.0,33433600.0,150475700.0,0.9688,0.5388,0.0088,0.9991,0.4873,0.0015,0.9905,0.9998,0.019437566088892452,42344542.85714286
2023-03-01,TSLA,0,156852800,0.0420929750893488,0.0,0.9963,0.0037,1,-0.9963,0.0,0.9963,-0.0,-0.0012,1.0,0.2498,1.0,2.0,1.0,4.0,153144900.0,142228100.0,146360000.0,181006400.0,0.0,0.0012,1.0,0.2501,0.2576,0.0186,1.0,0.9995,0.042529177316116086,191984178.9473684
2023-03-02,AMZN,1,55509400,0.0201291313157212,0.0,0.0934,0.9066,2,-0.0934,0.0001,0.0934,-0.3311,-0.0002,0.5694,-0.0008,3.0,1.0,1.0,1.0,47470300.0,56580400.0,56339200.0,56202900.0,0.3312,0.0002,0.5759,0.0008,0.0001,0.0473,0.9944,0.0195,0.02092833685111035,74197516.66666667
2023-03-02,GOOGL,1,32204400,0.0300022566532978,0.0,0.1581,0.8419,1,-0.1581,0.0,0.1581,-0.0031,0.5694,-0.0029,-0.5023,1.0,1.0,2.0,5.0,30884000.0,42462600.0,50169000.0,94743500.0,0.0031,0.5759,0.0029,0.5027,0.0018,0.9944,0.0025,0.0003,0.019077398545720443,52329166.666666664
2023-03-02,TSLA,1,181500700,0.0414480307672871,0.0,1.0,0.0,1,-1.0,0.0,1.0,-0.9963,-0.0,-0.0012,-0.0,1.0,1.0,2.0,1.0,156852800.0,153144900.0,142228100.0,213738500.0,0.9963,0.0,0.0012,0.0,0.0,0.2576,0.0186,0.0143,0.04205165790750898,190227610.0
2023-03-06,BRK-B,1,4889800,0.0155361414083195,0.0,0.0001,0.9999,1,-0.0001,0.0226,0.0001,0.0203,-0.0002,-0.0007,,2.0,1.0,1.0,,4736800.0,2720500.0,3031200.0,,0.0221,0.0002,0.0008,,0.9586,0.0057,0.0863,,,
2023-03-06,GOOGL,1,32639300,0.0209530024573597,0.9907,0.0,0.0093,1,0.9907,1.0,0.9907,-0.1581,-0.0031,0.5694,-0.9939,1.0,1.0,1.0,1.0,32204400.0,30884000.0,42462600.0,54980700.0,0.1581,0.0031,0.5759,0.9939,0.0,0.0018,0.9944,0.0,0.019162444848625018,50316690.0
2023-03-06,JPM,0,9261300,0.0096206748503586,0.0203,0.3122,0.6675,2,-0.2919,0.0609,0.3325,0.0013,0.325,0.9922,-0.0001,1.0,1.0,1.0,1.0,9126900.0,8068000.0,8165300.0,8406200.0,0.0013,0.3265,0.993,0.0002,0.9996,0.9976,0.9996,0.0683,0.014887161065238536,10076900.0
2023-03-06,TSLA,0,128100100,0.0317316574231888,0.4999,0.0,0.5001,2,0.4999,0.9999,0.4999,-1.0,-0.9963,-0.0,1.0,1.0,1.0,1.0,1.0,181500700.0,156852800.0,153144900.0,146360000.0,1.0,0.9963,0.0,1.0,0.0,0.0,0.2576,1.0,0.034478021164737645,187732505.0
2023-03-07,META,0,36701500,0.0335979158916166,0.0114,0.6214,0.3672,1,-0.61,0.0181,0.6328,-0.8642,-0.0247,-0.5372,-0.2445,1.0,2.0,1.0,1.0,30998400.0,19277000.0,24171300.0,76809700.0,0.8907,0.9688,0.5388,0.368,0.0149,0.4873,0.0015,0.1678,0.01926429241529253,41588133.333333336
2023-03-08,AAPL,1,47204800,0.0107322780960035,1.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0026,-1.0,-0.0,2.0,1.0,1.0,1.0,50547000.0,57450700.0,56007100.0,69858300.0,1.0,0.0032,1.0,0.0,0.5,0.9019,0.0,0.0735,0.01889173706285966,74281476.92307693
2023-03-08,AMZN,1,44899100,0.0212606612843027,0.0,0.0008,0.9992,1,-0.0007,0.0036,0.0008,-0.0934,-0.3311,-0.0002,-0.9951,2.0,3.0,1.0,1.0,55509400.0,47470300.0,56580400.0,47957600.0,0.0934,0.3312,0.0002,0.996,0.0001,0.0001,0.0473,0.0004,0.020339836406264848,73213931.57894737
2023-03-09,AAPL,0,53833600,0.0280671895488222,0.0,0.0,1.0,1,-0.0,0.0124,0.0,1.0,0.0,0.0026,1.0,1.0,2.0,1.0,1.0,47204800.0,50547000.0,57450700.0,64120100.0,1.0,1.0,0.0032,1.0,1.0,0.5,0.9019,1.0,0.018150751657282135,72347428.57142857
2023-03-09,AMZN,0,56218700,0.0430187741905271,0.5,0.0,0.5,2,0.4999,0.9999,0.5,-0.0007,-0.0934,-0.3311,0.5694,1.0,2.0,3.0,1.0,44899100.0,55509400.0,47470300.0,56339200.0,0.0008,0.0934,0.3312,0.5759,0.0036,0.0001,0.0001,0.9944,0.0198334602830463,71798190.0
2023-03-14,META,1,41642600,0.0413690675438534,0.0014,0.0119,0.9867,2,-0.0105,0.108,0.0133,-0.61,-0.8642,-0.0247,0.0087,1.0,1.0,2.0,1.0,36701500.0,30998400.0,19277000.0,33433600.0,0.6328,0.8907,0.9688,0.0088,0.0181,0.0149,0.4873,0.9905,0.02039167254466452,41282718.75
2023-03-16,BRK-B,1,6325700,0.0306036625625086,0.9965,0.0,0.0035,1,0.9965,1.0,0.9965,-0.0001,0.0203,-0.0002,-0.0,1.0,2.0,1.0,1.0,4889800.0,4736800.0,2720500.0,3549900.0,0.0001,0.0221,0.0002,0.0,0.0226,0.9586,0.0057,0.0303,0.006067566722604663,3785640.0
2023-03-16,TSLA,1,121136800,0.0386427976347986,0.0,0.0,1.0,1,-0.0,0.0419,0.0,0.4999,-1.0,-0.9963,-0.0012,2.0,1.0,1.0,2.0,128100100.0,181500700.0,156852800.0,142228100.0,0.4999,1.0,0.9963,0.0012,0.9999,0.0,0.0,0.0186,0.035562683672153664,186238195.0
2023-03-17,AAPL,0,98944600,0.0157611909598128,0.0006,0.9975,0.0019,1,-0.9968,0.0006,0.9981,-0.0,1.0,0.0,-1.0,1.0,1.0,2.0,1.0,53833600.0,47204800.0,50547000.0,56007100.0,0.0,1.0,1.0,1.0,0.0124,1.0,0.5,0.0,0.018236643450750305,71113173.33333333
2023-03-17,GOOGL,1,61028500,0.0273289228544648,0.0,0.0007,0.9993,2,-0.0007,0.0352,0.0007,0.9907,-0.1581,-0.0031,-0.0029,1.0,1.0,1.0,2.0,32639300.0,32204400.0,30884000.0,50169000.0,0.9907,0.1581,0.0031,0.0029,1.0,0.0,0.0018,0.0025,0.01823009326250719,48709654.54545455
2023-03-17,MSFT,1,69527400,0.0251921907641392,0.0,0.0,1.0,1,-0.0,0.0135,0.0,-0.4967,0.5694,-0.0001,0.4998,2.0,1.0,2.0,2.0,21190000.0,29603600.0,28922400.0,54686000.0,0.4968,0.5759,0.0001,0.4999,0.0001,0.9944,0.0216,0.9999,0.016683712599534,36271690.0
2023-03-20,AMZN,0,62388900,0.0282492257416892,0.0104,0.0144,0.9752,3,-0.004,0.4189,0.0248,0.4999,-0.0007,-0.0934,-0.0002,2.0,1.0,2.0,1.0,56218700.0,44899100.0,55509400.0,56580400.0,0.5,0.0008,0.0934,0.0002,0.9999,0.0036,0.0001,0.0473,0.020521407693453807,70773825.0
2023-03-20,JPM,1,22875500,0.027246233110299,0.0175,0.0001,0.9824,2,0.0173,0.9924,0.0176,-0.2919,0.0013,0.325,-0.9945,2.0,1.0,1.0,1.0,9261300.0,9126900.0,8068000.0,6728300.0,0.3325,0.0013,0.3265,0.9946,0.0609,0.9996,0.9976,0.0,0.01474598232884085,10025925.0
2023-03-20,META,0,25186300,0.0288190313574734,0.0,0.4999,0.5,2,-0.4999,0.0001,0.5,-0.0105,-0.61,-0.8642,-0.5372,2.0,1.0,1.0,1.0,41642600.0,36701500.0,30998400.0,24171300.0,0.0133,0.6328,0.8907,0.5388,0.108,0.0181,0.0149,0.0015,0.02078942760337837,41303888.23529412
2023-03-21,AAPL,1,73938300,0.0181795097711725,0.0,0.9726,0.0274,1,-0.9725,0.0,0.9726,-0.9968,-0.0,1.0,0.0026,1.0,1.0,1.0,1.0,98944600.0,53833600.0,47204800.0,57450700.0,0.9981,0.0,1.0,0.0032,0.0006,0.0124,1.0,0.9019,0.017687245712735455,72852637.5
